#TAXONOMY,"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"7bccd471f509b3cc12ce3a814781210a","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ec5d26455246aacf6e72afbb1bd93266","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e8a861f4f9b0086821f7ae2331e0b6c1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"5e21ad9e0d1f7e252ed8094404b11fdc","Bacteria",NA,NA,NA,NA,NA,NA
"aee85cd2224f5d5dfc9293dd2717d25d","Bacteria",NA,NA,NA,NA,NA,NA
"b2bcc5f20fc6e53ee5d5a379ee39e23f","Bacteria",NA,NA,NA,NA,NA,NA
"f19ca663852c3a47a15b3327cc16718c","Bacteria",NA,NA,NA,NA,NA,NA
"994c7cc31387b754ff795ff6f44aed66","Bacteria",NA,NA,NA,NA,NA,NA
"b7845bd75da02b6dedb7f9bebbb62991","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"6a5ebb882d568e99a8608786110f4b57","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"31718e573bd7a51556e074a9ce1b7115","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"0ef3328e68515f60aa6f0e7e7e3eefda","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"5a776504a5d530774e44421f96001ba5","Bacteria",NA,NA,NA,NA,NA,NA
"1ca4b474fed2dc646987d57ad6c907c6","Bacteria",NA,NA,NA,NA,NA,NA
"957889f460aec5b076eece466783dc26","Bacteria",NA,NA,NA,NA,NA,NA
"d4196b5d924d102e63df5c855224ae5e","Bacteria",NA,NA,NA,NA,NA,NA
"0fd2eaa7768f58918ca59142452619ed","Bacteria",NA,NA,NA,NA,NA,NA
"abb81613805c1b7acce2f2b05f36c11e","Bacteria",NA,NA,NA,NA,NA,NA
"1acacf82abff3f50351217b1906c5227","Bacteria",NA,NA,NA,NA,NA,NA
"4f608ed1752af3d5506479452cc653cc","Bacteria",NA,NA,NA,NA,NA,NA
"417d3d2fdf482a551d965756c5bee51e","Bacteria",NA,NA,NA,NA,NA,NA
"f03c831f81df3e3370f0d1c83a4b9c20","Bacteria",NA,NA,NA,NA,NA,NA
"810cf1340397d5b5fc0e953bad274b8b","Bacteria",NA,NA,NA,NA,NA,NA
"6df87facea1b25673c4ac330e091049c","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"1731f30d45e40a2404b48ab5fb73cdab","Bacteria",NA,NA,NA,NA,NA,NA
"2c3b63419785a4a5e1269f0bba05a52d","Bacteria",NA,NA,NA,NA,NA,NA
"d119177985d18d34cdb72276439b3613","Bacteria",NA,NA,NA,NA,NA,NA
"3a56098aa3a735cd5b9a09ee46331249","Bacteria",NA,NA,NA,NA,NA,NA
"cdbdcc1a5bc39e14b6d64a7309ae8830","Bacteria",NA,NA,NA,NA,NA,NA
"1900e8893051f85aca1cc6bf5e4cf7be","Bacteria",NA,NA,NA,NA,NA,NA
"35a9d836938ccbe99259f07617e86832","Bacteria",NA,NA,NA,NA,NA,NA
"41fdc153548a699322c68c7ebf6f7e41","Bacteria",NA,NA,NA,NA,NA,NA
"b57876a07ebd3ed88fb6eddf2d258d75","Bacteria",NA,NA,NA,NA,NA,NA
"13739c5cc1b3f1bf3f658cf961ea8759","Bacteria",NA,NA,NA,NA,NA,NA
"c51d73620a0ed4aed38283cf2905bcd7","Bacteria",NA,NA,NA,NA,NA,NA
"c70663a705a747c7a688153072e0f26b","Bacteria",NA,NA,NA,NA,NA,NA
"f563d44c8c1b49a131a8f4424c9fc8e6","Bacteria",NA,NA,NA,NA,NA,NA
"ffe23870dc3499c798d4fe4a8292849e","Bacteria",NA,NA,NA,NA,NA,NA
"9ef83ca4c81588253f4b6fcc05dbaab2","Bacteria",NA,NA,NA,NA,NA,NA
"ac1ac9538305e5eaa5223becdecc3d23","Bacteria",NA,NA,NA,NA,NA,NA
"f80f8739295647fba25c65d3e877c927","Bacteria",NA,NA,NA,NA,NA,NA
"0090662426b302abda2cad303759ff84","Bacteria",NA,NA,NA,NA,NA,NA
"e163c383eccaee418c8253c9da7f6e39","Bacteria",NA,NA,NA,NA,NA,NA
"b64d979e22bf48eb457d182535faf770","Bacteria",NA,NA,NA,NA,NA,NA
"2e2c3118dc8396236c6dfb3dcc8e1cd6","Bacteria",NA,NA,NA,NA,NA,NA
"4557f4c5b755b46049ebba60b217f04e","Bacteria",NA,NA,NA,NA,NA,NA
"44f0b1e657b311c995052488f97f5455","Bacteria",NA,NA,NA,NA,NA,NA
"56cc873a272a9e577e90ff48de69e24f","Bacteria",NA,NA,NA,NA,NA,NA
"83e9c4f553ddba83c93ceba1f60c9cf9","Bacteria",NA,NA,NA,NA,NA,NA
"28051100794214d630e44e5305673c52","Bacteria",NA,NA,NA,NA,NA,NA
"211cb0882827d2daf0da6f3b088908f7","Bacteria",NA,NA,NA,NA,NA,NA
"9e2fdadf732ad988fb0d2e2b077360b3","Bacteria",NA,NA,NA,NA,NA,NA
"326702583ec0e8a995546d0485cbdad4","Bacteria",NA,NA,NA,NA,NA,NA
"2754b3c8599162cdf421615255b26550","Bacteria",NA,NA,NA,NA,NA,NA
"62fbbab8f90f13756a2951d9c7812e78","Bacteria",NA,NA,NA,NA,NA,NA
"0b0ba5d562f5dcee04a360f6fe9f43f8","Bacteria",NA,NA,NA,NA,NA,NA
"58f63b9e6b86e7045099def3bd183969","Bacteria",NA,NA,NA,NA,NA,NA
"2418236b166a76476e828a527804ba74","Bacteria",NA,NA,NA,NA,NA,NA
"517d7a6156d5e39e1e4ea5c01267102a","Bacteria",NA,NA,NA,NA,NA,NA
"26d917f630cd61885b942b004134a346","Bacteria",NA,NA,NA,NA,NA,NA
"945825e084d18a16599bea68c0beccc6","Bacteria",NA,NA,NA,NA,NA,NA
"9f582f3f8e36fce70ed25577cd9a6ff0","Bacteria",NA,NA,NA,NA,NA,NA
"9f83c066c2c03dddd20142ae45fc12c2","Bacteria",NA,NA,NA,NA,NA,NA
"c28f9bf93efc73623464229e0c5f2b64","Bacteria",NA,NA,NA,NA,NA,NA
"ecaba04d4e29a33b20a6282142bd52b8","Bacteria",NA,NA,NA,NA,NA,NA
"90d3f8d2a634e6e3c84b281964cf45d9","Bacteria",NA,NA,NA,NA,NA,NA
"e8acc8fe78e21dbedd7df7323ac6e8a9","Bacteria",NA,NA,NA,NA,NA,NA
"fad3706a008cac59bedc13b8a425742e","Bacteria",NA,NA,NA,NA,NA,NA
"27e388dd8b6a47df8c55603a6210cba2","Bacteria",NA,NA,NA,NA,NA,NA
"6a4af87763bd5fbf2248e634046a5e01","Bacteria",NA,NA,NA,NA,NA,NA
"159042584f0e4b5f917d479ba2e5e2ca","Bacteria",NA,NA,NA,NA,NA,NA
"09f089e30a2a392ba450eaae731cccb2","Bacteria",NA,NA,NA,NA,NA,NA
"c10532efd3980b27a36f3466974e2a96","Bacteria",NA,NA,NA,NA,NA,NA
"a19cfe8b01b719f2026084d3b0c528aa","Bacteria",NA,NA,NA,NA,NA,NA
"7202b2cd6335bf2de5b7d324458f4655","Bacteria",NA,NA,NA,NA,NA,NA
"ff4c49df3fc5d6825a3adae3a1297e2b","Bacteria",NA,NA,NA,NA,NA,NA
"f99835255315ef601c2461d5ca794bfe","Bacteria",NA,NA,NA,NA,NA,NA
"ae0bce1a764be5549a270303315e8d45","Bacteria",NA,NA,NA,NA,NA,NA
"e49b61f696f2273a8bf299962c4b42ef","Bacteria",NA,NA,NA,NA,NA,NA
"36b215cca0709c8afcbcd23e1bf87323","Bacteria",NA,NA,NA,NA,NA,NA
"f4149f662b72018d04d4a8082fc2a1ca","Bacteria",NA,NA,NA,NA,NA,NA
"ab92eaf7a30891d55fda479aedcf8e49","Bacteria",NA,NA,NA,NA,NA,NA
"656f42f2235ed31de76f7c3816cc06f0","Bacteria",NA,NA,NA,NA,NA,NA
"8630a951971428ad009270db5f16d3d1","Bacteria",NA,NA,NA,NA,NA,NA
"4c2dd38a2aa6f4e44bd879a6f6101764","Bacteria",NA,NA,NA,NA,NA,NA
"69ffb85add22a0c58bb90aca8975cd94","Bacteria",NA,NA,NA,NA,NA,NA
"0adae22db05808d38fb941050c4f9473","Bacteria",NA,NA,NA,NA,NA,NA
"844a0c007409bc87a3d21aa8cf57caf8","Bacteria",NA,NA,NA,NA,NA,NA
"6a88bca6256a14da25377e5e7c33a2da","Bacteria",NA,NA,NA,NA,NA,NA
"6a71bfe8ca6628df762c75c3ea8097fb","Bacteria",NA,NA,NA,NA,NA,NA
"82d4bd0313597cc7178c94119814b021","Bacteria",NA,NA,NA,NA,NA,NA
"9edf2b76219d4423487052dd3569fab4","Bacteria",NA,NA,NA,NA,NA,NA
"1c2eb3e195cccdf995c88ef252513167","Bacteria",NA,NA,NA,NA,NA,NA
"78b4728283a4fb3d8cc2b2410051cf0e","Bacteria",NA,NA,NA,NA,NA,NA
"5bf7cbac1b4705806f0f3036fe1b5989","Bacteria",NA,NA,NA,NA,NA,NA
"7a40476555178bb164ac2148d6ba793e","Bacteria",NA,NA,NA,NA,NA,NA
"5aabf843d9ae0221408e69c3bb3a5bb0","Bacteria",NA,NA,NA,NA,NA,NA
"90e7eba95ce6544a5c773abb9c2d08c4","Bacteria",NA,NA,NA,NA,NA,NA
"1f0742ba18c9e86826b7e22546190b5a","Bacteria",NA,NA,NA,NA,NA,NA
"2d3ce0a1fb5a36c6901ab326cbd4f336","Bacteria",NA,NA,NA,NA,NA,NA
"6087731af3321b92a544404ed4608ac4","Bacteria",NA,NA,NA,NA,NA,NA
"4bd8b49fba57e779bcf3595ab5975b09","Bacteria",NA,NA,NA,NA,NA,NA
"9acf6ee8731725626715d9a1905da66c","Bacteria",NA,NA,NA,NA,NA,NA
"9f9b3ef01f25b70e284abf39163f0d94","Bacteria",NA,NA,NA,NA,NA,NA
"7f0fd80f1b74bceaee92a5100a05b5af","Bacteria",NA,NA,NA,NA,NA,NA
"bb4ee4c405efdca897138b638dedf249","Bacteria",NA,NA,NA,NA,NA,NA
"b37a75c5ecfc91a7b0649d7ad1dbc1aa","Bacteria",NA,NA,NA,NA,NA,NA
"fb3e4cdf5de505848caa3ec3ea3dfde1","Bacteria",NA,NA,NA,NA,NA,NA
"82e0da2f6086a65d89f9084153095b33","Bacteria",NA,NA,NA,NA,NA,NA
"355584de6b2c7bb2cd17a9d6436ebc2d","Bacteria",NA,NA,NA,NA,NA,NA
"b36e99d89bddce71f05295e247e507c6","Bacteria",NA,NA,NA,NA,NA,NA
"b7d055996986989f30564206f833286b","Bacteria",NA,NA,NA,NA,NA,NA
"fae8964cf68880c5e932012db65c8e12","Bacteria",NA,NA,NA,NA,NA,NA
"3a39a0ab4ddffe2d77885167c7432e5b","Bacteria",NA,NA,NA,NA,NA,NA
"e55f7d6d347f384c2fe8e12c04dda3eb","Bacteria",NA,NA,NA,NA,NA,NA
"0eb09a799276afa1bd43bbb212f67023","Bacteria",NA,NA,NA,NA,NA,NA
"1547873a8d9ffb575dcc97c88975bc5c","Bacteria",NA,NA,NA,NA,NA,NA
"1818a63c2a4179e02160994d97a688a3","Bacteria",NA,NA,NA,NA,NA,NA
"ccce398152d1a2071ec9abaf0ae6b628","Bacteria",NA,NA,NA,NA,NA,NA
"ad67b3bf0b4c498f79ba6e264dc4f96d","Bacteria",NA,NA,NA,NA,NA,NA
"c14daa168c623a1ab2e6fac52dee54eb","Bacteria",NA,NA,NA,NA,NA,NA
"0f746612f8fe0d1afce6f1d2e97416c7","Bacteria",NA,NA,NA,NA,NA,NA
"86c85536a8f00486c62157d58c9ea5b5","Bacteria",NA,NA,NA,NA,NA,NA
"4ac4c4542a83d07a2e1ea89a9e1efd41","Bacteria",NA,NA,NA,NA,NA,NA
"bc595f781024313a9a91c525de47ec97","Bacteria",NA,NA,NA,NA,NA,NA
"89165acd5ce99151ed5d9b29cf3cb897","Bacteria",NA,NA,NA,NA,NA,NA
"d155adf49706ed1348a0910102b25ead","Bacteria",NA,NA,NA,NA,NA,NA
"5aeaffcd984ae4ce8bed2b7cc3cec61e","Bacteria",NA,NA,NA,NA,NA,NA
"6fd5108d7e1cd8ac009d50ee102abc87","Bacteria",NA,NA,NA,NA,NA,NA
"fd6731c22fed6e48fe51a2fdaf56cedc","Bacteria",NA,NA,NA,NA,NA,NA
"db197e509391e823082478364ff1e8c5","Bacteria",NA,NA,NA,NA,NA,NA
"f7467f423f6cbf526e892ca225aab95e","Bacteria","Bacteroidetes",NA,NA,NA,NA,NA
"9122fe23c97a17dce8b3caad31257030","Bacteria",NA,NA,NA,NA,NA,NA
"1f7bc0a669318ffdeae17013eb3aa8a9","Bacteria",NA,NA,NA,NA,NA,NA
"3dc553bbd1403555895e934eeab5c755","Bacteria",NA,NA,NA,NA,NA,NA
"745909b9bcba672c042858d5e86d4d00","Bacteria",NA,NA,NA,NA,NA,NA
"bdb8b6000256d1089148c5b4d6fe321a","Bacteria",NA,NA,NA,NA,NA,NA
"e5619e6f6b8e2ff9b0679f18032aee75","Bacteria",NA,NA,NA,NA,NA,NA
"cf903b70ef69b040fac9cf3e9b532708","Bacteria",NA,NA,NA,NA,NA,NA
"afa5b8dae18fa565faf474d81591bd96","Bacteria",NA,NA,NA,NA,NA,NA
"a9566a39665cf36b18cf0ddd9b67c9aa","Bacteria",NA,NA,NA,NA,NA,NA
"1a163873b59aca26d038dee95cdff262","Bacteria",NA,NA,NA,NA,NA,NA
"87a528f3b066611610c8029c69f2dee5","Bacteria",NA,NA,NA,NA,NA,NA
"28573678a0c1f83bb1b9678be5f4419f","Bacteria",NA,NA,NA,NA,NA,NA
"34989b1adb638561eb4fdfd7a8e2dfef","Bacteria",NA,NA,NA,NA,NA,NA
"2daac8fe2f76001d5d6b441617b5c45e","Bacteria",NA,NA,NA,NA,NA,NA
"ed17182c3ba2ea667a1789916d82fd02","Bacteria",NA,NA,NA,NA,NA,NA
"2f80e84c8697b847bbb55ee9314c31a4","Bacteria",NA,NA,NA,NA,NA,NA
"8dc6f6b37102b45ce5d888781d6a0bcc","Bacteria",NA,NA,NA,NA,NA,NA
"430e93b7d318be10855db69f3b57fdb5","Bacteria",NA,NA,NA,NA,NA,NA
"97e239e3effd12c5832e833c2a7cf6ee","Bacteria",NA,NA,NA,NA,NA,NA
"a825cf2ed376677c539078aa3946c462","Bacteria",NA,NA,NA,NA,NA,NA
"470392bd253860a74a06c364bc45697b","Bacteria",NA,NA,NA,NA,NA,NA
"a184386c52501ac89d20c9cbffe1e8f3","Bacteria",NA,NA,NA,NA,NA,NA
"79bd6ef40ffdfb778451bd3fb4714366","Bacteria",NA,NA,NA,NA,NA,NA
"84c275555059734f4f11e75b6470ac19","Bacteria",NA,NA,NA,NA,NA,NA
"0c11afb802ef0db4464fed1e1e473c26","Bacteria",NA,NA,NA,NA,NA,NA
"d789130996b82452a82569d77ec11e36","Bacteria",NA,NA,NA,NA,NA,NA
"187635ee42dfd2f0e4689f0a4fe7f6e3","Bacteria",NA,NA,NA,NA,NA,NA
"297286909641f8f9d7837ffbc4c502bb","Bacteria",NA,NA,NA,NA,NA,NA
"3bcbfc2f4c98efa0640bd33000cdb7a9","Bacteria",NA,NA,NA,NA,NA,NA
"6553ae5d7e1a262dfcb4ad7858f3327c","Bacteria",NA,NA,NA,NA,NA,NA
"45ac4904e1077e4ccfe8b62311d02312","Bacteria",NA,NA,NA,NA,NA,NA
"7cee561c76d4ca6197421091881efeae","Bacteria",NA,NA,NA,NA,NA,NA
"757a27796f59039179d83685bef8862e","Bacteria",NA,NA,NA,NA,NA,NA
"4b7fc461c8a4bae447d62227bd8420b9","Bacteria",NA,NA,NA,NA,NA,NA
"a31f6d58f0e8c47eb3fcc042c5fb2ec9","Bacteria",NA,NA,NA,NA,NA,NA
"70c479a0208ba05b5959d0657e703f28","Bacteria",NA,NA,NA,NA,NA,NA
"11cb64b59bc5da3bb116808a3574ef77","Bacteria",NA,NA,NA,NA,NA,NA
"61a656c13c59fe7e23926f57604077f0","Bacteria",NA,NA,NA,NA,NA,NA
"3c2e4d1d8267c99814b8d34fbdeafe28","Bacteria",NA,NA,NA,NA,NA,NA
"ced6344200ac2538588f6558ee4ffda7","Bacteria",NA,NA,NA,NA,NA,NA
"8a2964724d082a7df12a5c1b202b847b","Bacteria",NA,NA,NA,NA,NA,NA
"8f0dacab903f7059f984b2937db2e73e","Bacteria",NA,NA,NA,NA,NA,NA
"66b0b2d550ee8d00f387db35584f4a4e","Bacteria",NA,NA,NA,NA,NA,NA
"e240eab1b4ae9c02f65444056ab516d3","Bacteria",NA,NA,NA,NA,NA,NA
"81d4641d617924db5c989074e8ae0120","Bacteria",NA,NA,NA,NA,NA,NA
"a886ec46222c09302c008753acf6a401","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"21af568069956f4fe0362d38299c45f8","Bacteria",NA,NA,NA,NA,NA,NA
"9678d0f175ec5e88905f74fba893a328","Bacteria",NA,NA,NA,NA,NA,NA
"3b44e91ba842e04b2350b984bb763097","Bacteria",NA,NA,NA,NA,NA,NA
"ab846a17432279ae2e4e0325bab6367e","Bacteria",NA,NA,NA,NA,NA,NA
"1e943cae44da4ec195ebdcb3f5e05b2f","Bacteria",NA,NA,NA,NA,NA,NA
"02303326ffbf1dc87ef23084a14ea8ad","Bacteria",NA,NA,NA,NA,NA,NA
"77f1085783af787374e5a9384e6f6970","Bacteria",NA,NA,NA,NA,NA,NA
"b9ac0dfa0c1c13eec8fad92093e62e4d","Bacteria",NA,NA,NA,NA,NA,NA
"5d6764aa444619de06cd823bca7185bc","Bacteria",NA,NA,NA,NA,NA,NA
"5924cc83dc25159e1b01bc08ed2d9265","Bacteria",NA,NA,NA,NA,NA,NA
"15af8aac6b864ac992adb461fb32b9fc","Bacteria",NA,NA,NA,NA,NA,NA
"942474d2ec6331b432c4b4f9542252c0","Bacteria",NA,NA,NA,NA,NA,NA
"95257d9412450a97ecdcdeeb5d75cbfd","Bacteria",NA,NA,NA,NA,NA,NA
"72a56f6ecf0e3e45a312987b3f277711","Bacteria",NA,NA,NA,NA,NA,NA
"541799ac41a8fabdc350a7c86f3f451a","Bacteria",NA,NA,NA,NA,NA,NA
"6c48d48a9bea5a4b42167ff36d962e71","Bacteria",NA,NA,NA,NA,NA,NA
"a17a4316108f3b49fcbace0970af894c","Bacteria",NA,NA,NA,NA,NA,NA
"2b482475b348fbadba159e47e6926a1a","Bacteria",NA,NA,NA,NA,NA,NA
"208a4368bcd02be288aa81505fce99cc","Bacteria",NA,NA,NA,NA,NA,NA
"0707d43f404f72de684fa9654aafa695","Bacteria",NA,NA,NA,NA,NA,NA
"d75158016eb31593fc9b06c80d411568","Bacteria",NA,NA,NA,NA,NA,NA
"df1c16e288606a6a4070c48dbea7e1c8","Bacteria",NA,NA,NA,NA,NA,NA
"db9042da7fa9d4ea4753ac514e92e3d3","Bacteria",NA,NA,NA,NA,NA,NA
"80f111567295a5a451c801910afcca06","Bacteria",NA,NA,NA,NA,NA,NA
"3742b649c119dac26316e2477317359c","Bacteria",NA,NA,NA,NA,NA,NA
"5a66543da815aa55ecfd71d819b0ff2d","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"063c7b20d83087a998be7af2d1fc3a46","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"3362ffcc601b9a1f586d8748892dc166","Bacteria",NA,NA,NA,NA,NA,NA
"1498f0d86fb7dbbdfccada18cb3c2427","Bacteria",NA,NA,NA,NA,NA,NA
"25424707b23bff5dab50ff087cc9049b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"c75494c1792cf000f9c43ebf772ccbc6","Bacteria",NA,NA,NA,NA,NA,NA
"8c39c644f1d098e8343be3d1b3a85aca","Bacteria",NA,NA,NA,NA,NA,NA
"85ff6a95d4abb4d3b66afb80cd231b59","Bacteria",NA,NA,NA,NA,NA,NA
"9278b07376ecd0860beaf1189807f72a","Bacteria",NA,NA,NA,NA,NA,NA
"7fef175c614d5973a615f2e81cc8cc51","Bacteria",NA,NA,NA,NA,NA,NA
"d34160695195ca2b22ca520b7966bb81","Bacteria",NA,NA,NA,NA,NA,NA
"abc5108e913a3ef29e67301536e88f06","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"1cd41fc74d9badfe20e3b768abffb540","Bacteria",NA,NA,NA,NA,NA,NA
"4e5f2b7bbb343ad73637bd3175329c9d","Bacteria",NA,NA,NA,NA,NA,NA
"44d7c53e7eedf3fecb1be8a68b965fa4","Bacteria",NA,NA,NA,NA,NA,NA
"563055b2baf1d03a806650c23239dceb","Bacteria",NA,NA,NA,NA,NA,NA
"6174ba1f8d96aadd791d0adee6f2b8a8","Bacteria",NA,NA,NA,NA,NA,NA
"3d1cc5c86f638cd13eb1c89049728639","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"eafe9bb7963e525a09d1486c0a77606a","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b76926c74d19a3d01deda47093de653c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ac7bd20d2e18047884edcac6d80d66d4","Bacteria",NA,NA,NA,NA,NA,NA
"c5487655a9779e5825e4f1b84d4c6863","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"264187fda261cbd2e3684c322bdc0b77","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"09fef5f9e661845523b57faab824cc17","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"7a2cd5c1b811cd8e4d80160eec7c191b","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ff993626b738d57f07e85c33e93cc4e5","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"cc054e197fca6f3acc38b281b2344606","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"bf2a4582ea2ffb213efb6a882f5edc69","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"88dd2ff88ae1f796e5f00b160eb0398d","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"28f10383ffd31c45ff8b43c8556a83ce","Bacteria",NA,NA,NA,NA,NA,NA
"ccfd4801805432839118aabda8c0e739","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"09e505da4d00e3a413d2d1469441c6b1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"972e66537adde3bdf9b972748327a2b1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"5651cbd851f5990c445d1dd007181caf","Bacteria",NA,NA,NA,NA,NA,NA
"7d153f1dca8dec859b62395277dd2993","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"1eba30e70ec5a577501759995d1a0224","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"39d5e2599a08b72feafca64ab87497c4","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"5f12a9c0ec27112c5f19c27697772866","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"4727d55b94ca780831d571d155278464","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2de0a133e1e78b809cea9c661769c9e2","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"812ff44fe42521ea705f31e6887264ab","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Saprolegnia","ferax"
"673fa12dc9ed15aea611503c6d783533","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Saprolegnia","ferax"
"9846e8953740987c1e201a0bb543c67c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Saprolegnia","ferax"
"4d5901aceaf3690c1dab50dc1eca6417","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Saprolegnia","ferax"
"00119fa0f37601f5daab3addf574c10c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"682d9c0e1ad970505a0dc023d1d7b067","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"3d3bace9fdfecc2e1e56d81a8516bbd7","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"aa6486d5276e236ae3d02c5b4d1b2dcd","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"01553dc18835b27a9caaafdcba57e17d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"ded799ff85e7685844046a75a8614f14","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Pythium","ultimum"
"c7ac44bb9c1ecbb4663cfaf1c21b2b65","Bacteria",NA,NA,NA,NA,NA,NA
"f32b5c169a35094994efc6c76a4992d4","Bacteria",NA,NA,NA,NA,NA,NA
"4e5a771a5c05e85c3739b21fbc578203","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ba03e29aa6bc0bf34c86ec6759f93eee","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e1956b23b5444d377c031f41e44a971c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a378a0e86368376c1adafc259d1887b8","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"dbd04088b69323d6d012ecc675916963","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"a50f47905dc73c1e0440d57da975cf11","Bacteria",NA,NA,NA,NA,NA,NA
"334cb3ccb8c3fdcbd724d682b69a260a","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"e1416c870428e4ad9a5de44ecd424ea1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b1486d95e061b32a46d7115faf6f6b80","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"0ca3eb38fb10fe9a0266d7bfc1813999","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"de1a8c0a258dce5f6904ae3d0350c611","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"1c199a9c804f11b567daa743ad70ab5f","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"e3abf8b5f9c4c1c283e42c5b27d74291","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"15965311e039535e9702fe52494e48d2","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"9cf7b7ab090f3aaa2971fcb0a6b73f3d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"1ebbc00bde422da6afe63e96dbc64c5e","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Acanthamoeba","comandoni"
"7cb3c16c5aef37a96869344fcf509faa","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Acanthamoeba",NA
"f00ace7539edcdbec978e0bb950d5ee9","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Acanthamoeba",NA
"29cd3af6bf356da68cc08ff2a8386339","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"fdf2e0e55bdca7522063db74d0017475","Bacteria",NA,NA,NA,NA,NA,NA
"dda6d90dd2a8f80d383919212e942749","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Acanthamoeba","tubiashi"
"86e52cc37ccf695edc12f9c312d10fac","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
